trade_date,total_amt_yi,dual_amt_yi,dual_ratio,rzye_yi,circ_mv_yi,margin_ratio,turnover
20160628,6650.5,1581.5,0.2378,8459.1,337282.3,0.02508,0.01972
20160629,6442.6,1395.3,0.2166,8498.4,339868.2,0.025,0.01896
20160630,5751.5,1365.0,0.2373,8508.9,340601.2,0.02498,0.01689
20160701,5202.8,1150.2,0.2211,8483.7,341305.7,0.02486,0.01524
20160704,6585.4,1230.3,0.1868,8569.2,350311.8,0.02446,0.0188
20160705,7079.4,1315.2,0.1858,8602.3,351992.8,0.02444,0.02011
20160706,6635.7,1138.8,0.1716,8633.7,352539.0,0.02449,0.01882
20160707,7332.0,1287.2,0.1756,8669.8,351158.4,0.02469,0.02088
20160708,5901.2,1118.6,0.1896,8632.3,349063.8,0.02473,0.01691
20160711,6995.5,1259.3,0.18,8651.8,349187.2,0.02478,0.02003
20160712,7344.1,1244.9,0.1695,8700.5,355732.5,0.02446,0.02064
20160713,7287.7,1296.6,0.1779,8722.4,357240.5,0.02442,0.0204
20160714,5877.3,1125.4,0.1915,8737.7,357399.4,0.02445,0.01644
20160715,5677.7,1066.8,0.1879,8721.1,358319.5,0.02434,0.01585
20160718,5575.1,941.0,0.1688,8763.6,357633.9,0.0245,0.01559
20160719,5164.7,938.7,0.1818,8812.0,356696.6,0.0247,0.01448
20160720,5050.4,1018.2,0.2016,8822.0,355678.3,0.0248,0.0142
20160721,5564.2,1043.4,0.1875,8829.6,356533.3,0.02477,0.01561
20160722,5395.9,951.0,0.1762,8802.7,353731.2,0.02489,0.01525
20160725,4914.3,878.3,0.1787,8823.2,350887.7,0.02515,0.01401
20160726,4848.5,808.9,0.1668,8841.5,355839.5,0.02485,0.01363
20160727,8060.3,1367.9,0.1697,8726.0,346562.6,0.02518,0.02326
20160728,5565.6,934.2,0.1679,8687.7,346471.6,0.02507,0.01606
20160729,4311.3,707.0,0.164,8637.3,344096.3,0.0251,0.01253
20160801,4170.6,703.7,0.1687,8601.2,343849.3,0.02501,0.01213
20160802,3222.4,548.2,0.1701,8592.9,347483.8,0.02473,0.00927
20160803,3814.9,602.1,0.1578,8592.9,348405.7,0.02466,0.01095
20160804,4045.2,703.5,0.1739,8609.6,349508.5,0.02463,0.01157
20160805,4020.5,624.1,0.1552,8579.7,349143.1,0.02457,0.01152
20160808,4139.7,593.3,0.1433,8611.0,352920.2,0.0244,0.01173
20160809,4630.2,751.2,0.1622,8640.8,356285.8,0.02425,0.013
20160810,4682.2,747.3,0.1596,8676.1,355027.2,0.02444,0.01319
20160811,4501.4,688.2,0.1529,8681.0,352686.7,0.02461,0.01276
20160812,4264.5,596.6,0.1399,8655.8,358410.6,0.02415,0.0119
20160815,7505.0,1076.6,0.1435,8765.5,367302.5,0.02386,0.02043
20160816,7091.3,992.2,0.1399,8865.1,367143.3,0.02415,0.01931
20160817,6183.5,942.5,0.1524,8898.3,367718.0,0.0242,0.01682
20160818,6350.4,926.1,0.1458,8942.2,367304.9,0.02435,0.01729
20160819,5363.2,820.0,0.1529,8940.5,367767.7,0.02431,0.01458
20160822,5339.9,885.1,0.1657,8956.3,364867.8,0.02455,0.01464
20160823,4598.9,712.7,0.155,8961.8,365164.4,0.02454,0.01259
20160824,4487.4,802.5,0.1788,8975.1,365052.0,0.02459,0.01229
20160825,5107.9,920.1,0.1801,8976.9,362188.2,0.02479,0.0141
20160826,4752.1,924.2,0.1945,8955.9,362798.1,0.02469,0.0131
20160829,4318.8,843.3,0.1953,8978.1,362603.4,0.02476,0.01191
20160830,4224.3,780.3,0.1847,8977.8,363455.2,0.0247,0.01162
20160831,4410.1,791.9,0.1796,8997.2,364009.6,0.02472,0.01212
20160901,4547.7,803.2,0.1766,8991.1,361715.0,0.02486,0.01257
20160902,4307.9,781.6,0.1814,8955.7,362120.7,0.02473,0.0119
20160905,4098.5,725.2,0.1769,8961.2,363766.8,0.02463,0.01127
20160906,5321.5,1009.5,0.1897,9023.9,367482.4,0.02456,0.01448
20160907,5603.6,1032.4,0.1842,9024.2,367060.2,0.02459,0.01527
20160908,4489.1,807.1,0.1798,9038.6,367491.2,0.0246,0.01222
20160909,4808.6,833.6,0.1734,9004.1,365305.7,0.02465,0.01316
20160912,5396.2,857.3,0.1589,8971.4,356347.5,0.02518,0.01514
20160913,3966.8,662.4,0.167,8960.3,357182.4,0.02509,0.01111
20160914,3746.0,604.0,0.1612,8896.4,354482.8,0.0251,0.01057
20160919,3454.2,571.2,0.1654,8920.4,356816.4,0.025,0.00968
20160920,3559.2,587.5,0.1651,8928.7,356561.5,0.02504,0.00998
20160921,3515.2,572.7,0.1629,8937.0,357478.0,0.025,0.00983
20160922,4169.7,619.5,0.1486,8921.9,360068.3,0.02478,0.01158
20160923,3955.3,636.6,0.1609,8880.3,358630.2,0.02476,0.01103
20160926,4248.1,682.1,0.1606,8872.3,351818.2,0.02522,0.01207
20160927,3501.8,595.8,0.1701,8864.7,353919.1,0.02505,0.00989
20160928,3050.8,510.7,0.1674,8849.7,353328.0,0.02505,0.00863
20160929,3231.0,539.1,0.1669,8823.7,354444.8,0.02489,0.00912
20160930,2983.8,480.1,0.1609,8686.7,355997.7,0.0244,0.00838
20161010,4539.4,792.5,0.1746,8784.1,362249.3,0.02425,0.01253
20161011,4631.3,740.9,0.16,8829.0,364860.1,0.0242,0.01269
20161012,4251.4,686.9,0.1616,8874.2,365848.4,0.02426,0.01162
20161013,4319.0,700.2,0.1621,8904.0,366161.4,0.02432,0.0118
20161014,4233.2,717.4,0.1695,8896.8,366560.9,0.02427,0.01155
20161017,4634.0,752.8,0.1624,8917.9,364044.9,0.0245,0.01273
20161018,4825.1,754.8,0.1564,8974.7,368077.8,0.02438,0.01311
20161019,4948.6,791.9,0.16,8991.3,367336.8,0.02448,0.01347
20161020,4746.5,844.9,0.178,9006.5,367749.4,0.02449,0.01291
20161021,5056.9,869.0,0.1718,8983.2,368337.8,0.02439,0.01373
20161024,5637.4,833.5,0.1478,9046.5,374117.8,0.02418,0.01507
20161025,5390.0,803.7,0.1491,9084.1,375272.1,0.02421,0.01436
20161026,5474.6,881.4,0.161,9105.6,373903.3,0.02435,0.01464
20161027,4539.3,731.0,0.161,9123.1,373159.4,0.02445,0.01216
20161028,5112.5,840.4,0.1644,9058.2,371251.8,0.0244,0.01377
20161031,4351.4,715.0,0.1643,9077.0,369668.3,0.02455,0.01177
20161101,4838.7,819.5,0.1694,9107.4,373641.0,0.02437,0.01295
20161102,5484.7,885.0,0.1614,9101.4,371824.6,0.02448,0.01475
20161103,6409.8,993.7,0.155,9169.3,375522.7,0.02442,0.01707
20161104,5666.8,891.2,0.1573,9151.1,374654.8,0.02443,0.01513
20161107,5114.3,797.4,0.1559,9177.2,375123.6,0.02446,0.01363
20161108,5259.3,766.9,0.1458,9190.7,377319.7,0.02436,0.01394
20161109,6535.1,939.0,0.1437,9228.0,374162.8,0.02466,0.01747
20161110,6550.5,903.4,0.1379,9285.5,379045.2,0.0245,0.01728
20161111,7601.8,1021.6,0.1344,9285.9,381920.2,0.02431,0.0199
20161114,7678.2,1097.4,0.1429,9367.9,383414.3,0.02443,0.02003
20161115,6306.5,996.7,0.158,9415.4,383419.2,0.02456,0.01645
20161116,6273.1,1138.3,0.1815,9454.7,383860.4,0.02463,0.01634
20161117,5455.6,819.2,0.1502,9459.3,383980.6,0.02463,0.01421
20161118,5441.5,782.5,0.1438,9439.1,382054.4,0.02471,0.01424
20161121,5930.9,867.2,0.1462,9500.3,384559.6,0.0247,0.01542
20161122,6635.5,1071.6,0.1615,9564.1,388621.4,0.02461,0.01707
20161123,6798.3,1182.5,0.1739,9561.3,388069.9,0.02464,0.01752
20161124,6336.1,948.8,0.1497,9566.3,388081.7,0.02465,0.01633
20161125,6122.1,990.8,0.1618,9558.4,390573.6,0.02447,0.01567
20161128,6418.5,865.4,0.1348,9637.6,391460.4,0.02462,0.0164
20161129,6900.9,904.1,0.131,9668.1,389103.2,0.02485,0.01774
20161130,5636.5,966.4,0.1714,9721.9,387319.1,0.0251,0.01455
20161201,5595.8,830.4,0.1484,9695.8,390420.9,0.02483,0.01433
20161202,5972.0,914.4,0.1531,9651.2,386175.2,0.02499,0.01546
20161205,5109.3,714.9,0.1399,9636.2,381942.1,0.02523,0.01338
20161206,4199.7,682.7,0.1626,9636.7,381513.3,0.02526,0.01101
20161207,4376.4,646.0,0.1476,9652.1,384449.7,0.02511,0.01138
20161208,4546.2,698.9,0.1537,9649.2,384671.9,0.02508,0.01182
20161209,4867.4,728.0,0.1496,9618.2,385953.0,0.02492,0.01261
20161212,6514.9,985.9,0.1513,9501.6,373288.4,0.02545,0.01745
20161213,4577.9,654.0,0.1429,9488.5,374758.2,0.02532,0.01222
20161214,4687.9,599.2,0.1278,9492.7,373194.3,0.02544,0.01256
20161215,4582.5,598.8,0.1307,9521.4,370342.5,0.02571,0.01237
20161216,4336.7,588.3,0.1357,9485.7,371541.2,0.02553,0.01167
20161219,3994.8,516.8,0.1294,9476.9,371846.9,0.02549,0.01074
20161220,3843.3,508.0,0.1322,9489.2,370433.2,0.02562,0.01038
20161221,4296.6,541.4,0.126,9488.7,373734.7,0.02539,0.0115
20161222,3971.3,496.5,0.125,9477.8,373921.4,0.02535,0.01062
20161223,4048.2,543.7,0.1343,9423.4,370694.5,0.02542,0.01092
20161226,3784.2,551.0,0.1456,9437.7,373228.2,0.02529,0.01014
20161227,3632.3,515.7,0.142,9444.3,373472.6,0.02529,0.00973
20161228,3516.4,489.4,0.1392,9448.9,372051.0,0.0254,0.00945
20161229,3428.1,507.2,0.148,9441.1,371321.0,0.02543,0.00923
20161230,3435.3,497.3,0.1447,9357.7,373839.0,0.02503,0.00919
20170103,3595.0,499.8,0.139,9358.3,377996.7,0.02476,0.00951
20170104,4508.1,643.0,0.1426,9345.9,381827.5,0.02448,0.01181
20170105,4502.5,595.1,0.1322,9329.0,381905.4,0.02443,0.01179
20170106,4549.0,617.5,0.1358,9294.5,380520.7,0.02443,0.01195
20170109,4155.1,525.0,0.1264,9294.7,382981.6,0.02427,0.01085
20170110,4176.0,479.3,0.1148,9278.2,381895.8,0.0243,0.01093
20170111,4045.7,557.6,0.1378,9255.9,378783.6,0.02444,0.01068
20170112,3637.7,502.1,0.138,9235.5,374949.2,0.02463,0.0097
20170113,3836.6,574.0,0.1496,9165.2,374727.6,0.02446,0.01024
20170116,5216.8,726.7,0.1393,8988.8,368760.7,0.02438,0.01415
20170117,3555.6,652.3,0.1835,8973.6,370890.5,0.02419,0.00959
20170118,3166.7,470.9,0.1487,8941.0,372058.6,0.02403,0.00851
20170119,2978.5,430.0,0.1444,8922.3,369639.5,0.02414,0.00806
20170120,3229.4,581.1,0.1799,8887.4,374314.9,0.02374,0.00863
20170123,3317.1,504.6,0.1521,8861.3,377601.3,0.02347,0.00878
20170124,3059.7,461.4,0.1508,8817.3,376760.1,0.0234,0.00812
20170125,2833.6,438.9,0.1549,8782.1,377324.6,0.02327,0.00751
20170126,2697.6,405.5,0.1503,8650.1,379435.8,0.0228,0.00711
20170203,2399.6,383.1,0.1596,8697.1,377327.7,0.02305,0.00636
20170206,3290.9,508.1,0.1544,8744.1,379715.1,0.02303,0.00867
20170207,3510.2,516.7,0.1472,8747.3,379214.2,0.02307,0.00926
20170208,3863.3,586.3,0.1518,8774.9,381384.1,0.02301,0.01013
20170209,4584.4,666.0,0.1453,8813.3,383277.9,0.02299,0.01196
20170210,4983.2,609.3,0.1223,8795.2,384199.2,0.02289,0.01297
20170213,4843.6,612.3,0.1264,8846.6,387366.1,0.02284,0.0125
20170214,4310.7,580.9,0.1347,8864.3,387880.5,0.02285,0.01111
20170215,5194.8,700.4,0.1348,8882.8,386672.5,0.02297,0.01343
20170216,4513.3,561.7,0.1245,8917.5,388826.5,0.02293,0.01161
20170217,4992.7,619.9,0.1242,8901.1,385691.7,0.02308,0.01294
20170220,4984.1,597.1,0.1198,8949.4,389074.3,0.023,0.01281
20170221,4986.9,714.5,0.1433,8960.2,391672.9,0.02288,0.01273
20170222,5018.0,648.0,0.1291,8982.8,392896.4,0.02286,0.01277
20170223,5178.4,672.1,0.1298,9014.6,391550.2,0.02302,0.01323
20170224,4761.8,726.5,0.1526,9014.1,391857.8,0.023,0.01215
20170227,4670.9,731.5,0.1566,9041.2,390379.1,0.02316,0.01197
20170228,4190.5,652.8,0.1558,9063.5,391730.6,0.02314,0.0107
20170301,4962.5,738.0,0.1487,9070.9,392743.2,0.0231,0.01264
20170302,4866.5,704.0,0.1447,9082.2,390731.1,0.02324,0.01245
20170303,4493.8,730.8,0.1626,9055.9,391001.7,0.02316,0.01149
20170306,4788.7,911.9,0.1904,9088.4,393708.8,0.02308,0.01216
20170307,4958.2,895.1,0.1805,9094.0,395030.8,0.02302,0.01255
20170308,4558.7,777.7,0.1706,9094.2,393835.0,0.02309,0.01158
20170309,4504.1,774.4,0.1719,9087.7,390834.5,0.02325,0.01152
20170310,4179.5,742.8,0.1777,9054.0,390671.4,0.02318,0.0107
20170313,4745.8,816.9,0.1721,9076.6,393604.7,0.02306,0.01206
20170314,4600.0,885.3,0.1925,9086.5,393164.7,0.02311,0.0117
20170315,4425.8,839.1,0.1896,9096.3,393409.1,0.02312,0.01125
20170316,5504.2,913.7,0.166,9165.9,397098.1,0.02308,0.01386
20170317,6002.2,1075.3,0.1792,9153.6,394002.7,0.02323,0.01523
20170320,4956.7,852.4,0.172,9183.6,395392.6,0.02323,0.01254
20170321,4966.0,816.8,0.1645,9198.4,396939.9,0.02317,0.01251
20170322,5459.9,886.7,0.1624,9214.7,395201.8,0.02332,0.01382
20170323,5788.0,988.1,0.1707,9221.5,395505.9,0.02332,0.01463
20170324,5626.6,812.4,0.1444,9216.1,398025.1,0.02315,0.01414
20170327,5373.7,782.7,0.1457,9259.2,397416.0,0.0233,0.01352
20170328,4659.7,708.9,0.1521,9270.0,397180.3,0.02334,0.01173
20170329,5401.8,801.3,0.1483,9266.5,396512.2,0.02337,0.01362
20170330,5823.2,867.7,0.149,9255.6,391629.8,0.02363,0.01487
20170331,4637.0,683.2,0.1473,9180.2,393532.5,0.02333,0.01178
20170405,5759.5,775.6,0.1347,9231.5,398426.1,0.02317,0.01446
20170406,5532.6,750.1,0.1356,9240.4,399166.0,0.02315,0.01386
20170407,5663.3,775.6,0.1369,9215.0,400099.8,0.02303,0.01415
20170410,6255.4,957.9,0.1531,9255.5,397460.0,0.02329,0.01574
20170411,7104.8,916.5,0.129,9307.5,399925.2,0.02327,0.01777
20170412,6534.1,700.0,0.1071,9324.1,399654.1,0.02333,0.01635
20170413,4942.0,590.3,0.1194,9356.8,397199.0,0.02356,0.01244
20170414,5115.5,625.9,0.1224,9325.7,390611.3,0.02387,0.0131
20170417,5005.9,663.0,0.1324,9342.7,390786.7,0.02391,0.01281
20170418,4680.8,618.2,0.1321,9326.7,388594.4,0.024,0.01205
20170419,4937.1,666.6,0.135,9296.0,383707.4,0.02423,0.01287
20170420,4651.7,599.0,0.1288,9266.3,383744.1,0.02415,0.01212
20170421,3826.8,496.8,0.1298,9185.5,381988.0,0.02405,0.01002
20170424,4119.0,535.5,0.13,9127.6,373764.5,0.02442,0.01102
20170425,3869.4,543.1,0.1404,9107.2,374939.3,0.02429,0.01032
20170426,4306.6,575.3,0.1336,9097.9,377433.1,0.0241,0.01141
20170427,5210.4,813.4,0.1561,9100.1,379245.2,0.024,0.01374
20170428,4165.5,631.5,0.1516,9046.8,380844.2,0.02375,0.01094
20170502,4016.5,576.3,0.1435,9063.0,379120.1,0.02391,0.01059
20170503,4314.7,649.9,0.1506,9070.7,378627.5,0.02396,0.0114
20170504,4532.1,699.0,0.1542,9086.8,377631.9,0.02406,0.012
20170505,4364.5,622.2,0.1426,9029.5,374086.9,0.02414,0.01167
20170508,4192.5,597.6,0.1425,8980.3,370129.1,0.02426,0.01133
20170509,3481.6,562.8,0.1617,8963.4,371571.9,0.02412,0.00937
20170510,4025.3,625.1,0.1553,8907.2,367608.3,0.02423,0.01095
20170511,4269.4,655.5,0.1535,8826.7,368686.0,0.02394,0.01158
20170512,3738.1,572.2,0.1531,8772.9,369804.8,0.02372,0.01011
20170515,3497.2,542.6,0.1551,8749.7,371358.2,0.02356,0.00942
20170516,4608.6,793.2,0.1721,8777.6,375333.9,0.02339,0.01228
20170517,4737.0,843.4,0.1781,8786.3,374833.0,0.02344,0.01264
20170518,4002.1,736.1,0.1839,8797.0,373634.5,0.02354,0.01071
20170519,3539.2,599.6,0.1694,8769.1,375017.3,0.02338,0.00944
20170522,3871.2,625.5,0.1616,8761.6,372805.0,0.0235,0.01038
20170523,4206.4,614.6,0.1461,8713.0,369957.0,0.02355,0.01137
20170524,3424.0,549.1,0.1604,8705.3,370580.2,0.02349,0.00924
20170525,4287.4,630.9,0.1471,8702.4,374628.1,0.02323,0.01144
20170526,3796.7,597.1,0.1573,8639.9,375108.1,0.02303,0.01012
20170531,3891.2,597.8,0.1536,8648.2,374444.2,0.0231,0.01039
20170601,3821.2,551.5,0.1443,8597.8,371254.0,0.02316,0.01029
20170602,3413.6,535.9,0.157,8580.0,371793.3,0.02308,0.00918
20170605,3220.8,533.2,0.1656,8591.5,366878.5,0.02342,0.00878
20170606,2982.0,469.9,0.1576,8581.2,369023.5,0.02325,0.00808
20170607,4563.2,708.3,0.1552,8617.2,373662.3,0.02306,0.01221
20170608,4270.6,647.0,0.1515,8623.4,373566.4,0.02308,0.01143
20170609,4056.6,576.6,0.1421,8606.1,375341.0,0.02293,0.01081
20170612,3875.5,518.3,0.1337,8625.3,374735.5,0.02302,0.01034
20170613,3572.5,536.2,0.1501,8652.7,378078.9,0.02289,0.00945
20170614,3826.8,575.2,0.1503,8655.9,376121.8,0.02301,0.01017
20170615,4132.5,752.1,0.182,8689.0,377403.6,0.02302,0.01095
20170616,3636.1,623.7,0.1715,8656.1,376318.5,0.023,0.00966
20170619,3514.6,504.5,0.1436,8674.7,379115.5,0.02288,0.00927
20170620,3990.7,657.4,0.1647,8675.0,379677.1,0.02285,0.01051
20170621,3932.1,593.4,0.1509,8688.1,382806.9,0.0227,0.01027
20170622,4786.6,629.7,0.1315,8691.5,379528.2,0.0229,0.01261
20170623,4059.9,563.7,0.1388,8667.9,382024.1,0.02269,0.01063
20170626,4394.8,496.6,0.113,8719.2,386275.5,0.02257,0.01138
20170627,3836.1,493.8,0.1287,8741.1,386883.7,0.02259,0.00992
20170628,3719.8,464.8,0.125,8770.7,384343.9,0.02282,0.00968
20170629,3518.2,466.3,0.1325,8781.5,386075.8,0.02275,0.00911
20170630,3379.8,468.4,0.1386,8756.1,386519.5,0.02265,0.00874
20170703,3699.9,537.3,0.1452,8775.1,388381.7,0.02259,0.00953
20170704,3844.5,513.9,0.1337,8789.2,386905.6,0.02272,0.00994
20170705,4101.6,586.2,0.1429,8809.0,390206.0,0.02258,0.01051
20170706,4765.5,711.8,0.1494,8811.6,390625.4,0.02256,0.0122
20170707,4663.6,662.7,0.1421,8799.8,391398.7,0.02248,0.01192
20170710,5006.5,678.3,0.1355,8827.7,391084.5,0.02257,0.0128
20170711,4578.0,574.6,0.1255,8828.3,389831.0,0.02265,0.01174
20170712,4489.1,579.1,0.129,8842.5,388510.5,0.02276,0.01155
20170713,4383.4,486.4,0.111,8846.3,390684.0,0.02264,0.01122
20170714,3856.8,549.9,0.1426,8805.6,391064.3,0.02252,0.00986
20170717,5696.0,696.9,0.1223,8755.7,380175.6,0.02303,0.01498
20170718,4122.3,494.5,0.12,8757.3,383655.1,0.02283,0.01074
20170719,5244.2,467.5,0.0892,8781.0,389528.6,0.02254,0.01346
20170720,5032.7,501.4,0.0996,8792.8,391457.4,0.02246,0.01286
20170721,4440.1,409.8,0.0923,8782.9,391343.2,0.02244,0.01135
20170724,4927.6,453.6,0.0921,8841.8,393564.2,0.02247,0.01252
20170725,4343.2,438.3,0.1009,8877.6,392675.5,0.02261,0.01106
20170726,4606.9,468.7,0.1017,8903.7,393621.2,0.02262,0.0117
20170727,5524.2,881.8,0.1596,8937.6,395861.7,0.02258,0.01395
20170728,4588.2,700.6,0.1527,8908.5,396612.4,0.02246,0.01157
20170731,5402.8,605.1,0.112,8962.2,398081.2,0.02251,0.01357
20170801,5418.7,623.4,0.115,8975.6,400241.1,0.02243,0.01354
20170802,5845.7,640.0,0.1095,9012.7,400943.2,0.02248,0.01458
20170803,5224.4,683.9,0.1309,9054.3,399910.7,0.02264,0.01306
20170804,5671.7,585.7,0.1033,9021.1,397972.5,0.02267,0.01425
20170807,4596.5,496.3,0.108,9053.6,400189.3,0.02262,0.01149
20170808,5270.2,660.7,0.1254,9044.6,401200.8,0.02254,0.01314
20170809,4972.8,667.1,0.1342,9082.9,401543.8,0.02262,0.01238
20170810,5238.5,662.5,0.1265,9086.5,399483.3,0.02275,0.01311
20170811,5358.9,637.6,0.119,9048.7,392460.1,0.02306,0.01365
20170814,4720.1,767.5,0.1626,9098.8,398022.1,0.02286,0.01186
20170815,4551.6,702.0,0.1542,9123.9,399903.8,0.02282,0.01138
20170816,4910.4,979.9,0.1995,9149.1,400442.2,0.02285,0.01226
20170817,5253.1,927.5,0.1766,9178.6,401514.7,0.02286,0.01308
20170818,4799.5,738.9,0.154,9160.7,401517.3,0.02282,0.01195
20170821,4554.7,641.4,0.1408,9196.3,406632.5,0.02262,0.0112
20170822,4846.4,713.3,0.1472,9216.7,405579.9,0.02272,0.01195
20170823,4309.0,649.2,0.1507,9225.0,405682.2,0.02274,0.01062
20170824,4075.7,672.0,0.1649,9237.9,404036.4,0.02286,0.01009
20170825,4661.2,668.2,0.1433,9227.1,411100.5,0.02244,0.01134
20170828,6406.2,953.2,0.1488,9292.1,416107.4,0.02233,0.0154
20170829,5652.0,860.7,0.1523,9331.0,415766.9,0.02244,0.01359
20170830,5610.5,751.3,0.1339,9351.3,416074.4,0.02248,0.01348
20170831,5456.5,768.0,0.1407,9416.8,414994.6,0.02269,0.01315
20170901,6404.9,936.5,0.1462,9429.7,421690.9,0.02236,0.01519
20170904,6461.6,1056.4,0.1635,9488.4,423869.6,0.02239,0.01524
20170905,5623.6,994.0,0.1768,9518.9,425235.6,0.02239,0.01322
20170906,6009.7,1082.9,0.1802,9568.7,426271.7,0.02245,0.0141
20170907,6284.9,1293.1,0.2057,9601.5,423355.9,0.02268,0.01485
20170908,5524.2,956.7,0.1732,9609.5,423236.6,0.0227,0.01305
20170911,5892.9,909.7,0.1544,9691.1,425814.6,0.02276,0.01384
20170912,7566.7,1140.4,0.1507,9736.4,425887.9,0.02286,0.01777
20170913,5392.1,812.6,0.1507,9770.2,427321.3,0.02286,0.01262
20170914,5858.2,838.9,0.1432,9799.9,426123.9,0.023,0.01375
20170915,5650.3,771.6,0.1366,9788.6,424104.9,0.02308,0.01332
20170918,5159.6,737.0,0.1428,9844.4,423631.7,0.02324,0.01218
20170919,5236.1,821.9,0.157,9873.4,424989.4,0.02323,0.01232
20170920,5413.5,848.3,0.1567,9930.7,426797.9,0.02327,0.01268
20170921,5522.1,913.4,0.1654,9904.1,426634.3,0.02321,0.01294
20170922,4870.4,826.1,0.1696,9871.1,426428.7,0.02315,0.01142
20170925,4680.7,786.8,0.1681,9845.4,424026.9,0.02322,0.01104
20170926,4011.7,762.8,0.1901,9836.4,425362.5,0.02312,0.00943
20170927,4177.8,725.0,0.1735,9828.7,426364.1,0.02305,0.0098
20170928,4412.1,775.8,0.1758,9805.5,425675.9,0.02304,0.01036
20170929,4340.9,767.1,0.1767,9657.0,426826.0,0.02263,0.01017
20171009,5377.5,874.0,0.1625,9815.3,431750.9,0.02273,0.01245
20171010,5419.0,1006.8,0.1858,9882.3,433767.7,0.02278,0.01249
20171011,5682.3,1035.0,0.1821,9900.5,434428.5,0.02279,0.01308
20171012,4811.2,842.1,0.175,9902.2,434296.2,0.0228,0.01108
20171013,4584.3,908.6,0.1982,9895.9,436060.1,0.02269,0.01051
20171016,5455.7,1007.6,0.1847,9907.8,433943.1,0.02283,0.01257
20171017,3892.2,642.2,0.165,9904.6,433002.1,0.02287,0.00899
20171018,4417.8,720.6,0.1631,9868.1,433396.8,0.02277,0.01019
20171019,4331.0,670.6,0.1548,9837.7,430742.6,0.02284,0.01005
20171020,3624.7,587.9,0.1622,9821.4,432319.2,0.02272,0.00838
20171023,3835.2,637.4,0.1662,9857.6,433599.5,0.02273,0.00884
20171024,4070.5,649.0,0.1594,9824.9,434353.7,0.02262,0.00937
20171025,3891.0,624.5,0.1605,9847.1,436694.4,0.02255,0.00891
20171026,5118.2,734.2,0.1434,9920.4,438280.0,0.02263,0.01168
20171027,4628.3,664.1,0.1435,9923.1,438489.4,0.02263,0.01056
20171030,5618.9,832.1,0.1481,9924.3,434191.4,0.02286,0.01294
20171031,4316.4,616.2,0.1428,9947.1,435947.4,0.02282,0.0099
20171101,4815.3,724.8,0.1505,10000.9,435907.0,0.02294,0.01105
20171102,4697.7,748.6,0.1593,9996.2,434254.9,0.02302,0.01082
20171103,4650.7,692.8,0.149,9953.0,432565.4,0.02301,0.01075
20171106,4645.7,690.0,0.1485,10018.5,436964.5,0.02293,0.01063
20171107,5255.4,753.8,0.1434,10072.4,440527.8,0.02286,0.01193
20171108,5580.4,863.2,0.1547,10127.0,440816.6,0.02297,0.01266
20171109,4817.5,783.4,0.1626,10162.5,443388.8,0.02292,0.01087
20171110,5676.6,861.2,0.1517,10180.8,444554.1,0.0229,0.01277
20171113,5960.2,900.7,0.1511,10269.2,446086.3,0.02302,0.01336
20171114,6031.9,932.8,0.1546,10311.8,443375.4,0.02326,0.0136
20171115,5239.8,777.1,0.1483,10325.5,439714.5,0.02348,0.01192
20171116,4904.2,670.1,0.1366,10350.1,440458.0,0.0235,0.01113
20171117,6456.3,876.7,0.1358,10226.4,435991.7,0.02346,0.01481
20171120,4889.6,630.1,0.1289,10239.3,438848.7,0.02333,0.01114
20171121,5621.7,708.4,0.126,10311.9,441826.7,0.02334,0.01272
20171122,5656.7,719.4,0.1272,10340.5,443318.8,0.02333,0.01276
20171123,5540.9,701.2,0.1266,10315.8,431930.5,0.02388,0.01283
20171124,4400.7,573.2,0.1303,10250.0,431588.2,0.02375,0.0102
20171127,4310.4,546.7,0.1268,10210.2,427016.9,0.02391,0.01009
20171128,3711.4,522.7,0.1408,10230.0,429289.6,0.02383,0.00865
20171129,4567.5,571.6,0.1251,10248.0,430264.3,0.02382,0.01062
20171130,4023.2,533.5,0.1326,10238.9,426158.6,0.02403,0.00944
20171201,3874.1,591.2,0.1526,10219.7,427067.7,0.02393,0.00907
20171204,4070.3,604.1,0.1484,10209.8,426676.0,0.02393,0.00954
20171205,4823.3,599.0,0.1242,10076.0,423420.1,0.0238,0.01139
20171206,3931.4,564.3,0.1435,10083.5,423307.7,0.02382,0.00929
20171207,3498.3,536.7,0.1534,10091.1,420352.8,0.02401,0.00832
20171208,3727.1,580.2,0.1557,10092.0,423431.2,0.02383,0.0088
20171211,4018.0,623.8,0.1553,10109.1,428293.8,0.0236,0.00938
20171212,3784.3,592.5,0.1566,10123.1,423247.1,0.02392,0.00894
20171213,3359.1,516.1,0.1536,10152.5,426180.3,0.02382,0.00788
20171214,3579.5,541.3,0.1512,10175.7,425413.2,0.02392,0.00841
20171215,3763.7,566.5,0.1505,10144.5,422328.0,0.02402,0.00891
20171218,3424.6,512.6,0.1497,10153.5,422038.0,0.02406,0.00811
20171219,3327.7,498.7,0.1499,10167.2,426183.5,0.02386,0.00781
20171220,3624.1,511.2,0.141,10158.5,425107.1,0.0239,0.00853
20171221,3849.3,572.3,0.1487,10170.7,426175.3,0.02387,0.00903
20171222,3371.7,526.0,0.156,10161.8,425805.9,0.02386,0.00792
20171225,3812.0,539.9,0.1416,10187.0,423540.9,0.02405,0.009
